id,name,genre,grade_int,rating,ascents_done_count,overhang,vertical,slab,crag_name
123488,Luftbro,Sport,450,0.2,5,1.0,0.0,0.0,Gåseborg
41064,Lävik,Sport,400,0.1905,42,0.0,1.0,0.0,Münchenbryggeriet
57096,Rost i balken,Sport,450,0.1897,58,1.0,0.0,0.0,Flaten
65317,Åttan,Traditional,100,0.1875,16,0.0,0.0,1.0,Häggsta
63200,Dumpster Diving,Sport,550,0.1875,16,1.0,1.0,0.0,Sjötorpsberget
152316,Stelkramp,Sport,275,0.1852,27,0.0,0.0,1.0,Flaten
182446,El Chanchito,Sport,275,0.1818,22,0.0,0.0,1.0,Skevik
40826,Utan remmar,Sport,500,0.1818,11,1.0,0.0,1.0,Münchenbryggeriet
68951,Vickevire,Sport,500,0.1778,45,0.0,1.0,0.0,Gåseborg
41512,Havsfrun,Sport,380,0.1765,34,0.0,1.0,0.0,Münchenbryggeriet
96684,Askungen,Sport,380,0.1746,63,0.0,0.0,1.0,Gåseborg
41513,Borgila,Sport,380,0.1739,46,0.0,1.0,0.0,Münchenbryggeriet
39258,Black Widow,Sport,450,0.1739,23,1.0,0.0,0.0,Älvnäs
151549,Familjeliv,Sport,400,0.1731,52,0.0,1.0,0.0,Flaten
100662,Sting,Sport,650,0.1667,6,1.0,0.0,0.0,Älvnäs
72869,Dynamo,Sport,550,0.1667,6,1.0,0.0,0.0,Gåseborg
64677,Lösa block direkt,Traditional,400,0.1667,6,0.0,0.0,1.0,Häggsta
26877,Fetmans fiender,Sport,500,0.1667,18,0.0,1.0,0.0,Anneberg
123500,Tutti frutti,Sport,400,0.1667,12,0.0,1.0,0.0,Münchenbryggeriet
57063,Stonelove,Sport,1000,0.1667,6,1.0,0.0,1.0,Flaten
120842,Myrstigen,Traditional,300,0.16,25,0.0,1.0,0.0,Gåseborg
41065,Thor,Sport,400,0.1538,26,0.0,1.0,0.0,Münchenbryggeriet
40824,Bubbel,Sport,500,0.15,20,1.0,0.0,0.0,Münchenbryggeriet
157656,Hutlös trängsel,Sport,500,0.1481,54,0.0,0.0,1.0,Örnberget
75590,Immanuel,Sport,400,0.1429,7,0.0,1.0,1.0,Solberget
49904,Hon var ond ond ond....,Sport,650,0.1429,7,1.0,0.0,1.0,Ekoberget
42336,Tier,Sport,650,0.1429,7,1.0,0.0,0.0,Noret
49954,En tyst minut,Sport,550,0.1429,7,1.0,0.0,0.0,Örnberget
42427,Malaco,Sport,700,0.1429,7,1.0,0.0,0.0,Ekstubbeberget
176009,Högra tallen,Traditional,300,0.1429,7,0.0,0.0,1.0,Gåseborg
70187,Akilles,Sport,400,0.1364,22,1.0,0.0,0.0,Gåseborg
26880,3:an,Sport,450,0.1351,37,0.0,1.0,0.0,Anneberg
41491,Gelatinerad sperma,Sport,400,0.1316,38,0.0,0.0,1.0,Dödskalleberget
58163,Nian,Traditional,150,0.1304,23,0.0,0.0,1.0,Häggsta
45925,"Tissel tassel, variant höger",Sport,700,0.125,8,1.0,1.0,0.0,Noret
70728,Köp och ...,Sport,750,0.125,16,1.0,0.0,0.0,Anneberg
41066,Detonator,Sport,400,0.125,16,1.0,0.0,0.0,Gåseborg
59962,Mater Nexus,Sport,400,0.1212,33,0.0,1.0,0.0,Münchenbryggeriet
63277,6-stamsträdet,Traditional,200,0.1111,9,0.0,0.0,1.0,Törnskogsklippan
100896,Spigollo rosso,Sport,300,0.1111,36,0.0,0.0,1.0,Skevik
108332,Den svarta svanen,Sport,450,0.1111,27,0.0,0.0,1.0,Törnskogsklippan
156515,Irrbloss (pitch 2),Sport,100,0.1111,9,0.0,0.0,1.0,Örnberget
250957,ABKK,Sport,450,0.1111,9,0.0,1.0,0.0,Sjötorpsberget
40064,Konstiga turen,Sport,400,0.1071,28,1.0,0.0,1.0,Münchenbryggeriet
40773,Vi slänger dynamit på motorbåtarna,Sport,500,0.1053,19,0.0,1.0,0.0,Kanalklippan
97678,Impromania,Sport,450,0.1053,19,0.0,1.0,0.0,Münchenbryggeriet
133634,Minimalisten,Sport,100,0.1053,19,0.0,0.0,1.0,Flaten
49948,Antons bultstege,Sport,500,0.1,30,0.0,1.0,0.0,Örnberget
49919,Solo,Sport,400,0.1,10,1.0,0.0,0.0,Finnsvedsberget
41496,Baba bitch (to the ledge),Sport,380,0.1,20,1.0,0.0,1.0,Münchenbryggeriet
41514,Viking,Sport,380,0.0976,41,0.0,1.0,0.0,Münchenbryggeriet
104181,Havstörst,Sport,380,0.0952,42,0.0,0.0,1.0,Finnsvedsberget
39251,Motorola,Sport,600,0.0952,21,1.0,0.0,0.0,Flaten
27383,Den vita ankan,Sport,400,0.0909,11,0.0,1.0,0.0,Kyrkviksklippan
119937,Bergsguidens ultimata utmaning,Sport,380,0.0909,11,1.0,0.0,0.0,Törnskogsklippan
133632,Röd drake,Sport,100,0.0909,22,0.0,0.0,1.0,Flaten
40065,Meja Madeleine,Sport,400,0.0909,22,1.0,0.0,1.0,Münchenbryggeriet
19787,Genvägen,Sport,600,0.0909,11,1.0,0.0,0.0,Flaten
63260,Skywalker,Sport,400,0.0893,56,0.0,1.0,0.0,Törnskogsklippan
19763,Ta mig till havet,Sport,380,0.0833,12,1.0,0.0,0.0,Finnsvedsberget
57119,Järnsängen,Traditional,275,0.0769,13,0.0,0.0,1.0,Ekstubbeberget
123482,Kalle Anka,Sport,400,0.0714,14,0.0,1.0,0.0,Münchenbryggeriet
124740,Blixt och dunder,Sport,300,0.069,29,0.0,0.0,1.0,Finnsvedsberget
63261,Röda trappan,Sport,300,0.0682,44,0.0,1.0,0.0,Törnskogsklippan
49887,Carnivore,Traditional,200,0.0667,15,0.0,0.0,1.0,Ekoberget
152317,Nåt på tok,Sport,450,0.0638,47,0.0,0.0,1.0,Flaten
65730,Törn me on,Sport,380,0.0571,35,0.0,0.0,1.0,Törnskogsklippan
64674,Gollums platta,Traditional,300,0.0556,18,0.0,0.0,1.0,Häggsta
62758,Innan Montserrat,Sport,275,0.05,60,0.0,0.0,1.0,Gåseborg
39256,Hål i dig,Sport,500,0.0455,66,0.0,1.0,0.0,Skevik
101435,Mossiga gubben,Sport,200,0.0455,22,0.0,0.0,1.0,Törnskogsklippan
101437,Kill your Cocopops,Sport,200,0.0455,22,0.0,0.0,1.0,Törnskogsklippan
40823,Slime,Sport,500,0.0303,33,0.0,1.0,0.0,Münchenbryggeriet
41062,Fanny,Sport,400,0.0303,33,0.0,1.0,0.0,Münchenbryggeriet
41061,Argus,Sport,400,0.025,40,0.0,1.0,0.0,Münchenbryggeriet
45952,Bernie,Sport,750,0.0,1,1.0,0.0,0.0,Noret
388561,Let's dance,Traditional,450,0.0,0,0.0,1.0,0.0,Uddeuddberget
45951,Free for all,Sport,800,0.0,1,1.0,0.0,0.0,Noret
45950,Just what the doctor ordered,Sport,950,0.0,0,1.0,0.0,0.0,Noret
45948,Hey Baby,Sport,950,0.0,0,1.0,0.0,0.0,Noret
349941,Münchenerplattan,Traditional,400,0.0,0,0.0,1.0,0.0,Häggsta
388384,Bärsärk,Partially bolted,750,0.0,0,0.0,1.0,0.0,Uddeuddberget
388560,Får jag lov,Traditional,500,0.0,0,0.0,1.0,0.0,Uddeuddberget
388559,Slashdance,Partially bolted,800,0.0,0,0.0,1.0,0.0,Uddeuddberget
214343,Chorea,Traditional,600,0.0,0,1.0,0.0,1.0,Uddeuddberget
214345,Night fever,Sport,550,0.0,0,0.0,1.0,0.0,Uddeuddberget
214346,Söndagsslav,Sport,700,0.0,0,1.0,0.0,0.0,Uddeuddberget
388557,Flashdance,Traditional,650,0.0,0,0.0,1.0,0.0,Uddeuddberget
214347,Frost flakes,Sport,650,0.0,0,1.0,0.0,0.0,Uddeuddberget
214351,Knyck,Sport,1000,0.0,0,1.0,0.0,0.0,Uddeuddberget
45943,Talleken,Traditional,300,0.0,1,0.0,0.0,1.0,Noret
388568,Bicepsfest,Sport,950,0.0,0,1.0,0.0,0.0,Uddeuddberget
349928,Super 8:an,Traditional,600,0.0,0,0.0,1.0,0.0,Häggsta
349924,Utlandsvägen,Traditional,500,0.0,0,0.0,1.0,0.0,Häggsta
388601,Påskägget,Traditional,500,0.0,0,0.0,1.0,0.0,Uddeuddberget
349789,Pierrvers,Sport,450,0.0,0,1.0,1.0,1.0,Häggsta
349802,Direktbulten,Traditional,380,0.0,0,0.0,0.0,1.0,Häggsta
349811,Termos,Partially bolted,300,0.0,0,0.0,0.0,1.0,Häggsta
349832,"Svärje, Svärje",Partially bolted,600,0.0,0,0.0,1.0,0.0,Häggsta
349853,Golgata,Partially bolted,500,0.0,0,1.0,0.0,0.0,Häggsta
349855,Nu får det vara nog,Traditional,650,0.0,0,1.0,0.0,0.0,Häggsta
349867,Än kan gubben,Sport,850,0.0,0,1.0,0.0,0.0,Häggsta
349871,Steilhang,Sport,700,0.0,0,1.0,1.0,0.0,Häggsta
349876,Scheisse ins Gesicht,Sport,600,0.0,0,0.0,1.0,0.0,Häggsta
349881,Doppelmayr,Partially bolted,500,0.0,0,0.0,1.0,0.0,Häggsta
349885,Banana split,Traditional,500,0.0,0,1.0,0.0,0.0,Häggsta
349896,Modiga mindre män,Traditional,500,0.0,0,0.0,1.0,0.0,Häggsta
388600,Hårda killar dansar inte,Partially bolted,600,0.0,0,0.0,1.0,0.0,Uddeuddberget
388598,Valfläsk,Traditional,600,0.0,0,0.0,1.0,0.0,Uddeuddberget
349899,Dalabrigaden,Sport,800,0.0,0,1.0,0.0,0.0,Häggsta
349903,Tessils tak,Sport,600,0.0,0,1.0,0.0,0.0,Häggsta
349908,Hahnenkamm,Partially bolted,750,0.0,0,1.0,0.0,0.0,Häggsta
29424,S.F.W. (So fucking what),Sport,1000,0.0,1,1.0,0.0,0.0,Nacka Kvarn
45942,Spräckliga bandet,Traditional,400,0.0,0,0.0,0.0,1.0,Noret
255380,Mörkrets makter,Sport,800,0.0,0,1.0,0.0,0.0,Uddeuddberget
45941,Eldorado extras,Partially bolted,850,0.0,0,1.0,1.0,1.0,Noret
388439,I killed Christ with my big fucking Dick - Dropping acid in the combat zone,Sport,700,0.0,0,1.0,1.0,0.0,Uddeuddberget
372755,Finemang direkt,Sport,950,0.0,0,1.0,0.0,0.0,Uddeuddberget
388488,Spring för livet,Sport,750,0.0,0,1.0,1.0,0.0,Uddeuddberget
372948,Kreativ anarki,Sport,750,0.0,0,1.0,1.0,0.0,Uddeuddberget
374851,Finemang,Sport,950,0.0,0,1.0,0.0,0.0,Uddeuddberget
388487,Coleman,Traditional,650,0.0,0,0.0,1.0,0.0,Uddeuddberget
388440,Johans insteg - Jazzman,Sport,750,0.0,0,0.0,1.0,0.0,Uddeuddberget
374854,Morning walk,Sport,400,0.0,0,0.0,0.0,1.0,Uddeuddberget
388358,Så in i skogen,Sport,900,0.0,0,1.0,0.0,0.0,Uddeuddberget
388359,Bland tomtar och troll,Traditional,950,0.0,0,1.0,0.0,0.0,Uddeuddberget
372176,What we do in the shadows,Sport,700,0.0,0,1.0,1.0,0.0,Uddeuddberget
388360,Spenatgurun,Traditional,750,0.0,0,1.0,0.0,0.0,Uddeuddberget
388375,Kleine Mäusli,Traditional,400,0.0,0,0.0,1.0,0.0,Uddeuddberget
388376,Sommardans,Traditional,600,0.0,0,1.0,0.0,0.0,Uddeuddberget
388377,Kung Tung,Traditional,450,0.0,0,1.0,0.0,0.0,Uddeuddberget
388391,Dark side of the moon,Sport,950,0.0,0,1.0,0.0,0.0,Uddeuddberget
388378,Asfalt,Partially bolted,600,0.0,0,1.0,0.0,0.0,Uddeuddberget
388379,Tänt ljus,Sport,850,0.0,0,1.0,0.0,0.0,Uddeuddberget
388381,Häl-vete,Sport,950,0.0,0,1.0,0.0,0.0,Uddeuddberget
372533,Höjdrädd,Sport,550,0.0,0,1.0,0.0,0.0,Uddeuddberget
388547,Ståltråd åt grabbarna,Partially bolted,700,0.0,0,1.0,1.0,0.0,Uddeuddberget
214356,Dramatik,Sport,900,0.0,0,1.0,0.0,0.0,Uddeuddberget
255385,Johans insteg - bolted route above,Sport,750,0.0,0,1.0,0.0,0.0,Uddeuddberget
45939,Kognitiv dissonans,Partially bolted,500,0.0,0,0.0,0.0,1.0,Noret
45938,Maktbalans,Partially bolted,450,0.0,0,1.0,1.0,1.0,Noret
255381,Skarpt läge,Sport,800,0.0,0,1.0,0.0,0.0,Uddeuddberget
388556,Talande tider,Partially bolted,750,0.0,0,0.0,1.0,0.0,Uddeuddberget
388555,Trance dance,Traditional,600,0.0,0,0.0,1.0,0.0,Uddeuddberget
255382,Korsriddaren,Sport,900,0.0,0,1.0,0.0,0.0,Uddeuddberget
255383,Dropping acid in the combat zone,Sport,650,0.0,0,0.0,1.0,0.0,Uddeuddberget
255384,I killed Christ with my big fucking Dick - Jazzman,Sport,700,0.0,0,1.0,1.0,0.0,Uddeuddberget
369223,Human behavior,Sport,600,0.0,0,1.0,1.0,0.0,Uddeuddberget
371669,No country for old men,Sport,800,0.0,0,1.0,1.0,0.0,Uddeuddberget
388554,Rena rama turen,Partially bolted,800,0.0,0,0.0,1.0,0.0,Uddeuddberget
369224,Social distancing,Sport,700,0.0,0,1.0,1.0,0.0,Uddeuddberget
388553,Sista dansen,Sport,650,0.0,0,0.0,1.0,0.0,Uddeuddberget
388551,Bad leutenant,Traditional,500,0.0,0,0.0,1.0,0.0,Uddeuddberget
370613,Floating on a wave of sound,Sport,850,0.0,0,0.0,1.0,0.0,Uddeuddberget
349783,Direkta Fåfängligheten,Traditional,550,0.0,0,0.0,1.0,0.0,Häggsta
388549,Fuck me gently with a chainsaw,Traditional,600,0.0,0,0.0,1.0,0.0,Uddeuddberget
388548,Dansa din djävul,Partially bolted,800,0.0,0,1.0,0.0,0.0,Uddeuddberget
355047,Village People,Partially bolted,600,0.0,0,1.0,0.0,0.0,Beatelund
349541,Franska leden original,Partially bolted,650,0.0,0,1.0,1.0,0.0,Häggsta
349578,Hasses utsteg,Traditional,400,0.0,0,0.0,1.0,1.0,Häggsta
45956,Ännu en ny tur i mängden,Sport,600,0.0,0,1.0,0.0,0.0,Noret
97571,Opti,Sport,700,0.0,0,1.0,0.0,0.0,Sjötorpsberget
45958,Great white buffalo,Sport,950,0.0,1,1.0,0.0,0.0,Noret
29432,Den röda volvon,Sport,1000,0.0,0,1.0,0.0,0.0,Nacka Kvarn
29431,Slå på turbon,Sport,1000,0.0,0,1.0,0.0,0.0,Nacka Kvarn
74681,Smutsrännan,Traditional,300,0.0,3,0.0,1.0,0.0,Sjötorpsberget
29430,Hoppla,Sport,700,0.0,0,1.0,0.0,0.0,Nacka Kvarn
45957,Snakeskin cowboys,Sport,1050,0.0,1,1.0,0.0,0.0,Noret
29428,Idefix,Sport,950,0.0,2,1.0,0.0,0.0,Nacka Kvarn
29426,+100,Sport,1050,0.0,1,1.0,0.0,0.0,Nacka Kvarn
144528,Gerikomplex,Traditional,300,0.0,8,0.0,0.0,1.0,Häggsta
45955,Vivo,Sport,800,0.0,1,1.0,0.0,0.0,Noret
348608,Alpinistutsteget,Traditional,275,0.0,0,0.0,1.0,0.0,Häggsta
180358,Jubileumsleden,Traditional,275,0.0,0,0.0,0.0,1.0,Häggsta
228271,Sexan,Ice or Mixed,200,0.0,0,0.0,0.0,1.0,Häggsta
236142,Eliminator/Sjötaket,Traditional,1100,0.0,1,1.0,0.0,0.0,Häggsta
45953,Bjud upp till dans,Sport,380,0.0,4,0.0,1.0,0.0,Noret
246558,Tele töisen tuntun,Sport,600,0.0,1,1.0,0.0,0.0,Häggsta
246559,Skalla en fralla,Sport,800,0.0,0,1.0,0.0,0.0,Häggsta
246560,Luhrad,Sport,650,0.0,0,1.0,0.0,0.0,Häggsta
246561,Den fule,Sport,600,0.0,0,1.0,0.0,0.0,Häggsta
246562,Vad pojkar vill ha,Sport,650,0.0,0,1.0,0.0,0.0,Häggsta
308482,Gå på moln,Sport,950,0.0,0,0.0,1.0,0.0,Häggsta
65310,Palmsöndagsleden,Traditional,300,0.0,9,1.0,1.0,1.0,Häggsta
97572,Flotter Otto,Partially bolted,600,0.0,0,1.0,0.0,0.0,Sjötorpsberget
65307,Rockoko,Sport,450,0.0,1,0.0,0.0,1.0,Häggsta
57099,Double impact,Sport,900,0.0,0,1.0,0.0,0.0,Flaten
42389,Franska leden,Traditional,600,0.0,1,1.0,1.0,0.0,Häggsta
42390,Otroliga vaggen,Traditional,600,0.0,1,0.0,1.0,0.0,Häggsta
43139,Häxrisset,Traditional,550,0.0,1,1.0,0.0,0.0,Häggsta
57103,EKG,Sport,950,0.0,0,1.0,0.0,0.0,Flaten
45962,Vakna upp,Sport,850,0.0,0,1.0,0.0,0.0,Noret
322281,Snickerboa,Traditional,450,0.0,0,0.0,0.0,1.0,Gåseborg
328742,Ramaskri,Traditional,500,0.0,0,1.0,0.0,0.0,Sjötorpsberget
323018,Neanderthal,Traditional,400,0.0,0,1.0,1.0,0.0,Sjötorpsberget
323015,Midsommardansen,Traditional,150,0.0,0,0.0,0.0,1.0,Sjötorpsberget
296091,Branta svaet / S-sprickan,Traditional,300,0.0,1,0.0,1.0,0.0,Sjötorpsberget
322282,Trägubben,Traditional,450,0.0,0,0.0,0.0,1.0,Gåseborg
322404,Butter,Sport,450,0.0,0,0.0,0.0,1.0,Gåseborg
97575,Omega 3,Partially bolted,500,0.0,1,0.0,1.0,0.0,Sjötorpsberget
64678,Tvåan,Traditional,150,0.0,3,0.0,0.0,1.0,Häggsta
64679,Varappe,Traditional,200,0.0,1,0.0,0.0,1.0,Häggsta
57101,Ryggen,Sport,800,0.0,3,1.0,0.0,0.0,Flaten
64683,Bullen,Traditional,300,0.0,3,0.0,1.0,0.0,Häggsta
97574,Kamindiedret,Traditional,380,0.0,2,0.0,0.0,1.0,Sjötorpsberget
359063,Socialt distanserad,Sport,450,0.0,0,0.0,1.0,1.0,Gåseborg
65208,Halvmånen,Partially bolted,400,0.0,1,0.0,0.0,1.0,Häggsta
57100,The William,Sport,950,0.0,0,1.0,0.0,0.0,Flaten
348607,Ingen vind,Sport,600,0.0,0,1.0,0.0,0.0,Häggsta
348609,Plåster på såren,Sport,800,0.0,0,1.0,0.0,0.0,Häggsta
349576,Stålfarfar,Traditional,400,0.0,0,0.0,1.0,0.0,Häggsta
349511,Prövostenen,Traditional,380,0.0,0,0.0,0.0,1.0,Häggsta
349343,En apelsin med urverk,Sport,450,0.0,0,0.0,1.0,0.0,Häggsta
349344,Invasioner,Traditional,600,0.0,0,0.0,1.0,0.0,Häggsta
349441,Mixed route,Partially bolted,275,0.0,0,0.0,0.0,1.0,Häggsta
349458,Superrampen,Traditional,380,0.0,0,0.0,0.0,1.0,Häggsta
349459,Gå på moln variant,Sport,800,0.0,0,1.0,0.0,0.0,Häggsta
349464,Superhooket Kurt,Traditional,700,0.0,0,1.0,0.0,0.0,Häggsta
349467,Egotripp,Traditional,650,0.0,0,1.0,0.0,0.0,Häggsta
349486,Kosmisk asymmetri,Traditional,500,0.0,0,0.0,1.0,0.0,Häggsta
349504,Fyran original start,Traditional,275,0.0,0,0.0,0.0,1.0,Häggsta
349505,Kvällsarêten,Traditional,450,0.0,0,0.0,1.0,0.0,Häggsta
349513,Månskensleden,Traditional,500,0.0,0,1.0,0.0,1.0,Häggsta
348610,I form direkt,Sport,950,0.0,0,1.0,0.0,0.0,Häggsta
391014,Groundhog Day,Sport,350,0.0,0,0.0,0.0,1.0,Uddeuddberget
349545,Nosferatu åt vänster,Sport,800,0.0,0,1.0,1.0,0.0,Häggsta
349546,Dalarambo,Sport,850,0.0,0,1.0,1.0,0.0,Häggsta
349555,Dennis,Partially bolted,800,0.0,0,0.0,1.0,0.0,Häggsta
349556,Umeåleden,Traditional,500,0.0,0,0.0,1.0,1.0,Häggsta
349564,Direkta Solskensleden,Traditional,400,0.0,0,0.0,0.0,1.0,Häggsta
349567,Superdirettissiman,Traditional,450,0.0,0,0.0,0.0,1.0,Häggsta
349570,Blåsippan,Traditional,150,0.0,0,0.0,0.0,1.0,Häggsta
349571,Moss diedre,Traditional,150,0.0,0,0.0,0.0,1.0,Häggsta
349573,Oroliga väggen,Traditional,450,0.0,0,0.0,0.0,1.0,Häggsta
349342,Alubulten,Traditional,500,0.0,0,0.0,1.0,0.0,Häggsta
349341,Hejartaget,Traditional,380,0.0,0,1.0,0.0,0.0,Häggsta
349340,Jugs,Traditional,380,0.0,0,1.0,0.0,0.0,Häggsta
349336,Ultra Plus,Traditional,500,0.0,0,1.0,0.0,0.0,Häggsta
348611,I form,Sport,950,0.0,0,1.0,0.0,0.0,Häggsta
348612,Bealizima,Sport,1000,0.0,0,1.0,0.0,0.0,Häggsta
348614,Beal,Sport,950,0.0,0,1.0,0.0,0.0,Häggsta
348615,800 grader,Sport,1000,0.0,0,1.0,0.0,0.0,Häggsta
348616,Gladiatorn,Sport,900,0.0,0,1.0,0.0,0.0,Häggsta
348617,Stabilator,Sport,800,0.0,0,1.0,0.0,0.0,Häggsta
348693,Vardagsångest,Sport,900,0.0,0,1.0,0.0,0.0,Häggsta
348694,Sjötakstraversen,Sport,500,0.0,0,1.0,0.0,0.0,Häggsta
348696,Jugs,Sport,600,0.0,0,1.0,0.0,0.0,Häggsta
348700,I spindelns nät,Sport,950,0.0,0,1.0,0.0,0.0,Häggsta
348701,Dynamic duo,Sport,900,0.0,0,1.0,0.0,0.0,Häggsta
348702,Idiotsprickan direkt,Partially bolted,850,0.0,0,1.0,1.0,0.0,Häggsta
348705,Fåtöljen,Traditional,300,0.0,0,0.0,1.0,0.0,Häggsta
348713,Blodige Bart,Traditional,400,0.0,0,0.0,1.0,0.0,Häggsta
348720,Tvåmansinsteget,Traditional,275,0.0,0,0.0,0.0,1.0,Häggsta
349299,Dülfersprickan,Traditional,275,0.0,0,0.0,0.0,1.0,Häggsta
349303,Dukat,Traditional,380,0.0,0,0.0,1.0,0.0,Häggsta
349319,Ormens väg på hälleberget,Partially bolted,600,0.0,0,0.0,1.0,0.0,Häggsta
349322,Newtons syntes,Traditional,400,0.0,0,1.0,0.0,0.0,Häggsta
349326,Den onde,Partially bolted,600,0.0,0,1.0,0.0,0.0,Häggsta
349328,Den gode,Sport,650,0.0,0,1.0,0.0,0.0,Häggsta
389296,Oklar led,Traditional,450,0.0,0,1.0,0.0,0.0,Uddeuddberget
45936,Långnäsa,Sport,950,0.0,0,1.0,0.0,0.0,Noret
391015,Vårsol och snöfall,Traditional,400,0.0,0,0.0,1.0,1.0,Uddeuddberget
385463,The Butthole Surfers,Sport,700,0.0,0,1.0,0.0,0.0,Tyresö flaten
344212,Tagen i tvåan,Partially bolted,500,0.0,0,1.0,0.0,0.0,Tyresö flaten
344213,Rännan,Traditional,200,0.0,0,1.0,1.0,0.0,Tyresö flaten
344214,Kanelsnurran,Traditional,380,0.0,0,1.0,0.0,0.0,Tyresö flaten
344236,Mökken,Partially bolted,400,0.0,0,0.0,1.0,0.0,Tyresö flaten
344237,Mimmi och någon,Sport,650,0.0,0,0.0,1.0,1.0,Tyresö flaten
344238,Karin 52:43,Sport,750,0.0,0,0.0,1.0,1.0,Tyresö flaten
344239,Eriks solotur,Traditional,450,0.0,0,1.0,0.0,0.0,Tyresö flaten
344240,Dajmkrysset,Traditional,300,0.0,0,0.0,1.0,0.0,Tyresö flaten
344244,Edens lustgård,Sport,750,0.0,0,1.0,0.0,0.0,Tyresö flaten
344245,Fina fisken,Sport,800,0.0,0,1.0,0.0,0.0,Tyresö flaten
385462,Flottstocken,Partially bolted,400,0.0,0,0.0,1.0,0.0,Tyresö flaten
385464,HiroChirac,Traditional,300,0.0,0,0.0,0.0,1.0,Tyresö flaten
392719,Jesus led (Påsken är här),Traditional,400,0.0,0,0.0,1.0,0.0,Uddeuddberget
45904,Ettan,Traditional,275,0.0,9,0.0,0.0,1.0,Noret
39261,Ultra Bultra,Sport,400,0.0,10,1.0,1.0,0.0,Älvnäs
45902,Den ensamma borrbulten,Partially bolted,750,0.0,0,0.0,0.0,1.0,Noret
39257,Sumpan city,Sport,500,0.0,4,1.0,0.0,0.0,Älvnäs
43012,Chalk it up,Sport,600,0.0,1,1.0,0.0,0.0,Noret
42357,Mondeo,Sport,600,0.0,1,0.0,1.0,0.0,Noret
51363,Högra leden,Sport,450,0.0,2,0.0,0.0,1.0,Finnsvedsberget
216470,Rönnbär i solnedgång,Boulder,600,0.0,0,1.0,1.0,0.0,Harberget
19725,Schyssta vibbar,Sport,650,0.0,8,1.0,0.0,0.0,Älvnäs
311106,Fi,Sport,300,0.0,0,0.0,0.0,1.0,Nyckelviksberget
311107,Badkvigor,Sport,400,0.0,0,0.0,0.0,1.0,Nyckelviksberget
344211,Bakomfumlaren,Sport,450,0.0,0,0.0,1.0,0.0,Tyresö flaten
344210,Bajdynan,Traditional,300,0.0,0,1.0,0.0,0.0,Tyresö flaten
344209,Sprutlackerad,Sport,400,0.0,0,1.0,0.0,0.0,Tyresö flaten
344208,Stalledrängen,Sport,600,0.0,0,1.0,0.0,0.0,Tyresö flaten
386300,Valfrihet,Partially bolted,500,0.0,0,0.0,0.0,1.0,Solberget
386301,Spårlös färdsel,Partially bolted,500,0.0,0,0.0,0.0,1.0,Solberget
386303,Staffans variant,Traditional,300,0.0,0,0.0,0.0,1.0,Solberget
45910,Klavér,Sport,500,0.0,1,1.0,0.0,0.0,Noret
306430,Scylla,DWS,550,0.0,0,1.0,0.0,0.0,Fredriksvik
306431,Charybdis,DWS,650,0.0,0,1.0,0.0,0.0,Fredriksvik
306432,Hydra,Sport,1000,0.0,0,1.0,0.0,0.0,Fredriksvik
306433,En för alla,Sport,750,0.0,0,1.0,0.0,0.0,Fredriksvik
306434,Njuta,Sport,950,0.0,0,1.0,0.0,0.0,Fredriksvik
306435,Escape,Sport,600,0.0,0,1.0,0.0,0.0,Fredriksvik
385869,Jag klättrar inte,Sport,600,0.0,0,1.0,1.0,0.0,Fredriksvik
385870,Altair,Sport,300,0.0,0,0.0,1.0,0.0,Fredriksvik
385871,Vega,Sport,700,0.0,0,0.0,1.0,0.0,Fredriksvik
385872,Belatrix,Sport,600,0.0,0,0.0,1.0,0.0,Fredriksvik
385873,Capella,Sport,400,0.0,0,0.0,1.0,0.0,Fredriksvik
385874,Pollux,Sport,400,0.0,0,0.0,1.0,0.0,Fredriksvik
385875,Castor,Sport,800,0.0,0,0.0,1.0,0.0,Fredriksvik
385876,Rigel,Sport,350,0.0,0,0.0,1.0,0.0,Fredriksvik
385877,Mira,Sport,350,0.0,0,0.0,1.0,0.0,Fredriksvik
385878,Denab,Sport,400,0.0,0,0.0,1.0,0.0,Fredriksvik
388790,Taniwha,Sport,1050,0.0,0,1.0,0.0,0.0,Fredriksvik
388791,Old man and the sea,Sport,1100,0.0,0,1.0,0.0,0.0,Fredriksvik
344207,Bromsspåret,Sport,600,0.0,0,1.0,0.0,0.0,Tyresö flaten
311108,Att angöra en brygga,Sport,380,0.0,0,0.0,0.0,1.0,Nyckelviksberget
311109,Slängd överbord,Sport,550,0.0,0,0.0,0.0,1.0,Nyckelviksberget
311110,Ra,Sport,380,0.0,0,0.0,0.0,1.0,Nyckelviksberget
378247,Olles Sva,Sport,250,0.0,0,0.0,0.0,1.0,Nyckelviksberget
378251,Billy Opel,Sport,300,0.0,0,1.0,0.0,1.0,Nyckelviksberget
378253,Coronasafe,Sport,250,0.0,0,1.0,0.0,1.0,Nyckelviksberget
378254,Social distans,Sport,300,0.0,0,0.0,0.0,1.0,Nyckelviksberget
378256,Social distans direkt,Sport,600,0.0,0,1.0,0.0,1.0,Nyckelviksberget
378257,Fjäderholmarna,Sport,100,0.0,0,0.0,0.0,1.0,Nyckelviksberget
378258,Blåssippan,Sport,100,0.0,0,0.0,0.0,1.0,Nyckelviksberget
378260,Förlängda Armen,Sport,500,0.0,0,1.0,0.0,1.0,Nyckelviksberget
